date,score_total,confidence,environment,layer_agreement,layer_monetary,layer_credit,layer_volatility,layer_breadth,layer_positioning,dq_monetary,dq_credit,dq_volatility,dq_breadth,dq_positioning,status_monetary,status_credit,status_volatility,status_breadth,status_positioning,volume_confirmation,signal_time,fwd_ret_oc_1d,fwd_ret_cc_1d,fwd_ret_cc_3d,fwd_ret_cc_5d,fwd_ret_cc_10d,fwd_ret_cc_21d,fwd_ret_cc_63d,fwd_ret_cc_126d,fwd_ret_cc_252d,fwd_5d_max_upside_pct,fwd_5d_max_drawdown_pct,tail_loss_3d_1p5,tail_loss_5d_2p5,big_win_3d_1p5,fwd_ret_cc_1m,fwd_ret_cc_3m,fwd_ret_cc_6m,fwd_ret_cc_1y,spy_ret_1d,spy_open,spy_close,spy_prev_close,spy_high,spy_low,spy_clv,spy_range_pct,spy_vol,spy_vol_vs_20d_pct,spy_vol_z_20d,vix_level,vix_z_20d,vix_change_pct_1d,vix_term_slope,vvix_level,vvix_z,skew_level,net_liquidity_z,nfci_inverted,m2_growth_yoy,hy_spread_level,hy_spread_z,hy_spread_chg_4w,ig_spread_level,ig_spread_z,baa_spread_level,baa_spread_z,baa_spread_chg_4w,aaa_spread_level,aaa_spread_z,hyg_tlt_ratio_z,pct_above_200d,rsp_minus_spy,rsp_vs_spy_z,new_highs_minus_lows_z,dispersion,sectors_green,cot_net_large_spec_z,aaii_bull_minus_bear,ret_BTC-USD_1d,ret_DIA_1d,ret_GLD_1d,ret_HYG_1d,ret_IWM_1d,ret_QQQ_1d,ret_RSP_1d,ret_SPY_1d,ret_TLT_1d,ret_USO_1d,ret_^SKEW_1d,ret_^VIX_1d,ret_^VIX3M_1d,ret_^VVIX_1d,ret_BTC-USD_5d,ret_DIA_5d,ret_GLD_5d,ret_HYG_5d,ret_IWM_5d,ret_QQQ_5d,ret_RSP_5d,ret_SPY_5d,ret_TLT_5d,ret_USO_5d,ret_^SKEW_5d,ret_^VIX_5d,ret_^VIX3M_5d,ret_^VVIX_5d,ret_BTC-USD_21d,ret_DIA_21d,ret_GLD_21d,ret_HYG_21d,ret_IWM_21d,ret_QQQ_21d,ret_RSP_21d,ret_SPY_21d,ret_TLT_21d,ret_USO_21d,ret_^SKEW_21d,ret_^VIX_21d,ret_^VIX3M_21d,ret_^VVIX_21d,ret_XLB_1d,ret_XLC_1d,ret_XLE_1d,ret_XLF_1d,ret_XLI_1d,ret_XLK_1d,ret_XLP_1d,ret_XLRE_1d,ret_XLU_1d,ret_XLV_1d,ret_XLY_1d,feature_version
6/27/23,55.09,60.4,Chop / Layer Divergence,0.4,4.33,7.16,7.49,4.02,3.85,0.75,1,0.71,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-0.732192827,close,0.008835451,0.000504393,0.016300949,0.015957061,0.022582881,0.037416549,-0.023591738,0.090515119,0.252653732,0.002911683,-0.011417591,0,0,1,0.037416549,-0.023591738,0.090515119,0.252653732,0.010963311,432.3500061,436.1700134,431.4400024,436.8099976,431.8800049,0.740371164,1.13029152,72813700,-0.1354587,-0.732192827,13.73999977,-0.553535606,-0.03578949,2.700000763,91.33000183,0.260007476,,0.81079428,0.389984998,-3.934654892,430,,-23,134,,194,-1.138418132,-16,85,-1.076441561,0.438156887,54.54545455,0.001257759,-1.871546449,,0.007701258,10,0.137975722,15.102,0.013776598,0.006199194,-0.004593536,0.00336791,0.014439837,0.017194123,0.01222107,0.010963311,-0.00261025,-0.022796115,,-0.03578949,-0.035777052,-0.042863094,0.025938604,-0.003612702,-0.011460348,-0.003345377,-0.009560872,-0.008367423,0.004017954,-0.002310214,-0.001355139,-0.04098872,,-0.01008648,-0.04971091,-0.05121546,0.12663491,0.035026731,-0.013928938,0.012369222,0.052764555,0.070970167,0.053673489,0.05189924,0.0288193,-0.04353249,,-0.282131651,-0.231057008,-0.120812435,0.014161483,0.016871645,0.002285718,0.007958437,0.012003073,0.01970857,0.002977818,0.010911116,0.000304618,-0.002285738,0.021490201,v2_layers_2026
6/27/23,50.05,62.5,Chop / Layer Divergence,0.4,4.34,6.86,6.38,3.04,3.85,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,bearish,neutral,0.803974687,open,0.008835451,0.000504393,0.016300949,0.015957061,0.022582881,0.037416549,-0.023591738,0.090515119,0.252653732,0.002911683,-0.011417591,0,0,1,0.037416549,-0.023591738,0.090515119,0.252653732,0.010963311,432.3500061,436.1700134,431.4400024,436.8099976,431.8800049,0.740371164,1.13029152,72813700,-0.1354587,-0.732192827,13.73999977,-0.553535606,-0.03578949,2.700000763,91.33000183,0.260007476,,0.81079428,0.389984998,-3.934654892,430,,-23,134,,194,-1.138418132,-16,85,-1.076441561,0.438156887,54.54545455,0.001257759,-1.871546449,,0.007701258,10,0.137975722,15.102,0.013776598,0.006199194,-0.004593536,0.00336791,0.014439837,0.017194123,0.01222107,0.010963311,-0.00261025,-0.022796115,,-0.03578949,-0.035777052,-0.042863094,0.025938604,-0.003612702,-0.011460348,-0.003345377,-0.009560872,-0.008367423,0.004017954,-0.002310214,-0.001355139,-0.04098872,,-0.01008648,-0.04971091,-0.05121546,0.12663491,0.035026731,-0.013928938,0.012369222,0.052764555,0.070970167,0.053673489,0.05189924,0.0288193,-0.04353249,,-0.282131651,-0.231057008,-0.120812435,0.014161483,0.016871645,0.002285718,0.007958437,0.012003073,0.01970857,0.002977818,0.010911116,0.000304618,-0.002285738,0.021490201,v2_layers_2026
6/28/23,49.32,53.5,Chop / Layer Divergence,0.1,3.84,7.2,6.99,2.13,3.85,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,bearish,neutral,-0.566191125,close,0.003080168,0.003941361,0.016957294,0.007493272,0.030179386,0.04704507,-0.023694463,0.091936098,0.247095379,0.004330952,-0.011915974,0,0,1,0.04704507,-0.023694463,0.091936098,0.247095379,0.000504393,435.0499878,436.3900146,436.1700134,437.4400024,434.4100037,0.306938471,0.694332748,75636000,-0.103768247,-0.566191125,13.43000031,-0.755555276,-0.022561825,2.469999313,85.79000092,-0.396882361,138.3699951,0.220762284,0.386351734,-3.934654892,427,,-31,134,,196,-1.002535312,-18,86,-0.998580073,0.468520195,54.54545455,-0.002200113,-1.921908907,,0.006464215,5,0.137975722,15.102,-0.01961401,-0.001768729,-0.00230741,0.005773366,0.004908344,0.001951521,-0.00169572,0.000504393,0.004264829,0.019902141,-0.01227783,-0.022561825,-0.03284677,-0.060659157,-0.019847316,-0.002356857,-0.012312701,0.004963815,-0.002382255,0.007294873,0.003750854,0.003333821,0.000482841,-0.038745394,-0.002738774,0.01742428,-0.058614553,-0.07484096,0.141966459,0.023546151,-0.020119387,0.012023873,0.046040312,0.046326105,0.043163913,0.038974397,0.024928325,-0.035185224,0,-0.2518106,-0.222113542,-0.12073382,-0.006859353,0.004496836,0.010135602,-0.002429451,0,0.000585632,-0.006747638,0.002698286,-0.014766345,-0.003207317,0.003955908,v2_layers_2026
6/28/23,55.09,60.4,Chop / Layer Divergence,0.4,4.33,7.16,7.49,4.02,3.85,0.75,1,0.71,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-0.732192827,open,0.003080168,0.003941361,0.016957294,0.007493272,0.030179386,0.04704507,-0.023694463,0.091936098,0.247095379,0.004330952,-0.011915974,0,0,1,0.04704507,-0.023694463,0.091936098,0.247095379,0.000504393,435.0499878,436.3900146,436.1700134,437.4400024,434.4100037,0.306938471,0.694332748,75636000,-0.103768247,-0.566191125,13.43000031,-0.755555276,-0.022561825,2.469999313,85.79000092,-0.396882361,138.3699951,0.220762284,0.386351734,-3.934654892,427,,-31,134,,196,-1.002535312,-18,86,-0.998580073,0.468520195,54.54545455,-0.002200113,-1.921908907,,0.006464215,5,0.137975722,15.102,-0.01961401,-0.001768729,-0.00230741,0.005773366,0.004908344,0.001951521,-0.00169572,0.000504393,0.004264829,0.019902141,-0.01227783,-0.022561825,-0.03284677,-0.060659157,-0.019847316,-0.002356857,-0.012312701,0.004963815,-0.002382255,0.007294873,0.003750854,0.003333821,0.000482841,-0.038745394,-0.002738774,0.01742428,-0.058614553,-0.07484096,0.141966459,0.023546151,-0.020119387,0.012023873,0.046040312,0.046326105,0.043163913,0.038974397,0.024928325,-0.035185224,0,-0.2518106,-0.222113542,-0.12073382,-0.006859353,0.004496836,0.010135602,-0.002429451,0,0.000585632,-0.006747638,0.002698286,-0.014766345,-0.003207317,0.003955908,v2_layers_2026
6/29/23,54.8,62.5,Chop / Layer Divergence,0.4,3.83,7.72,6.8,4.46,3.92,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-0.983416813,close,0.004931631,0.01180072,0.011458355,0.00100432,0.025495912,0.04492028,-0.021889472,0.088060118,0.244755986,0.014128878,-0.015795081,0,0,0,0.04492028,-0.021889472,0.088060118,0.244755986,0.003941361,435.9599915,438.1099854,436.3900146,438.2799988,435.5400085,0.875902165,0.625411501,67882300,-0.174651924,-0.983416813,13.53999996,-0.729624622,0.008190592,2.56000042,85.26000214,-0.457113012,143.0500031,0.214475899,0.382721588,-3.934654892,414,,-55,131,,192,-1.248594841,-24,82,-1.268351748,0.840235975,72.72727273,0.003872263,-1.779814341,,0.006622922,8,0.137975722,14.4578,0.011935868,0.007471278,-0.001071765,-0.002669931,0.011505538,-0.002002554,0.007813624,0.003941361,-0.018048477,0.007037726,0.033822419,0.008190592,0.012578665,-0.006177862,-0.003382919,0.005363374,-0.003488888,0.00524757,0.016636683,-0.006445137,0.015750209,0.003665381,-0.0055713,0.007037726,0.069772672,0.04879939,-0.027777723,-0.059355663,0.14852507,0.032191743,-0.02719181,0.004977169,0.06199433,0.039516504,0.053180955,0.042672171,-0.003525961,0.010593898,0.016485521,-0.224513134,-0.200198656,-0.072353403,0.012580126,-0.005402879,0.01153892,0.01735159,0.009678378,0.001756047,-0.000951083,0.009149627,0,0.00651196,0.001074583,v2_layers_2026
6/29/23,49.32,53.5,Chop / Layer Divergence,0.1,3.84,7.2,6.99,2.13,3.85,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,bearish,neutral,-0.566191125,open,0.004931631,0.01180072,0.011458355,0.00100432,0.025495912,0.04492028,-0.021889472,0.088060118,0.244755986,0.014128878,-0.015795081,0,0,0,0.04492028,-0.021889472,0.088060118,0.244755986,0.003941361,435.9599915,438.1099854,436.3900146,438.2799988,435.5400085,0.875902165,0.625411501,67882300,-0.174651924,-0.983416813,13.53999996,-0.729624622,0.008190592,2.56000042,85.26000214,-0.457113012,143.0500031,0.214475899,0.382721588,-3.934654892,414,,-55,131,,192,-1.248594841,-24,82,-1.268351748,0.840235975,72.72727273,0.003872263,-1.779814341,,0.006622922,8,0.137975722,14.4578,0.011935868,0.007471278,-0.001071765,-0.002669931,0.011505538,-0.002002554,0.007813624,0.003941361,-0.018048477,0.007037726,0.033822419,0.008190592,0.012578665,-0.006177862,-0.003382919,0.005363374,-0.003488888,0.00524757,0.016636683,-0.006445137,0.015750209,0.003665381,-0.0055713,0.007037726,0.069772672,0.04879939,-0.027777723,-0.059355663,0.14852507,0.032191743,-0.02719181,0.004977169,0.06199433,0.039516504,0.053180955,0.042672171,-0.003525961,0.010593898,0.016485521,-0.224513134,-0.200198656,-0.072353403,0.012580126,-0.005402879,0.01153892,0.01735159,0.009678378,0.001756047,-0.000951083,0.009149627,0,0.00651196,0.001074583,v2_layers_2026
6/30/23,57.12,71.5,Mixed / Neutral,0.7,3.98,7.83,6.49,5.69,3.92,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,neutral,neutral,1.425382574,close,0.004168169,0.001150536,-0.008166385,-0.008166385,0.017054678,0.029778046,-0.035643358,0.07225681,0.238517441,0.002301004,-0.025717366,0,0,0,0.029778046,-0.035643358,0.07225681,0.238517441,0.01180072,441.4400024,443.2799988,438.1099854,444.2999878,441.1099854,0.360508945,0.719635998,104964000,0.263837369,1.425382574,13.59000015,-0.599503445,0.003692776,2.430000305,83.11000061,-0.708809634,149.9600067,0.207586932,0.567687306,-3.934654892,405,,-60,130,,188,-1.490630683,-27,79,-1.464728481,0.664688113,81.81818182,-0.002969078,-1.854506997,,0.002786155,11,0.137975722,14.4578,0.001047792,0.00788487,0.006663324,0.00481864,0.004775187,0.015420181,0.008831643,0.01180072,0.011794816,0.009371032,0.048304813,0.003692776,-0.004968939,-0.025217001,-9.87E-05,0.019842218,0.000392858,0.011861399,0.037104706,0.018977229,0.033639531,0.023245095,-0.003774309,0.01810319,0.101432343,0.011160757,-0.050385319,-0.09995664,0.150937324,0.04348755,-0.022213706,0.012953705,0.077688897,0.061582298,0.071842982,0.060859142,-0.00048544,0.048160945,0.033209366,-0.24247493,-0.207323049,-0.090600709,0.009378859,0.010088492,0.006447571,0.008677467,0.00855179,0.015893428,0.008703922,0.00506663,0.011124864,0.010275467,0.012702797,v2_layers_2026
6/30/23,54.8,62.5,Chop / Layer Divergence,0.4,3.83,7.72,6.8,4.46,3.92,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-0.983416813,open,0.004168169,0.001150536,-0.008166385,-0.008166385,0.017054678,0.029778046,-0.035643358,0.07225681,0.238517441,0.002301004,-0.025717366,0,0,0,0.029778046,-0.035643358,0.07225681,0.238517441,0.01180072,441.4400024,443.2799988,438.1099854,444.2999878,441.1099854,0.360508945,0.719635998,104964000,0.263837369,1.425382574,13.59000015,-0.599503445,0.003692776,2.430000305,83.11000061,-0.708809634,149.9600067,0.207586932,0.567687306,-3.934654892,405,,-60,130,,188,-1.490630683,-27,79,-1.464728481,0.664688113,81.81818182,-0.002969078,-1.854506997,,0.002786155,11,0.137975722,14.4578,0.001047792,0.00788487,0.006663324,0.00481864,0.004775187,0.015420181,0.008831643,0.01180072,0.011794816,0.009371032,0.048304813,0.003692776,-0.004968939,-0.025217001,-9.87E-05,0.019842218,0.000392858,0.011861399,0.037104706,0.018977229,0.033639531,0.023245095,-0.003774309,0.01810319,0.101432343,0.011160757,-0.050385319,-0.09995664,0.150937324,0.04348755,-0.022213706,0.012953705,0.077688897,0.061582298,0.071842982,0.060859142,-0.00048544,0.048160945,0.033209366,-0.24247493,-0.207323049,-0.090600709,0.009378859,0.010088492,0.006447571,0.008677467,0.00855179,0.015893428,0.008703922,0.00506663,0.011124864,0.010275467,0.012702797,v2_layers_2026
7/3/23,59.1,60.4,Chop / Layer Divergence,0.4,3.97,7.75,7.77,5.37,3.92,0.75,1,0.71,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-2.527851046,close,0.001964226,-0.001487198,-0.011807433,-0.002996951,0.023434493,0.014286028,-0.037134705,0.065030724,0.242614776,0.001149145,-0.021136134,0,0,0,0.014286028,-0.037134705,0.065030724,0.242614776,0.001150536,442.9200134,443.7900085,443.2799988,444.0799866,442.6300049,0.600025256,0.326726979,32793400,-0.5906974,-2.527851046,13.56999969,-0.561158749,-0.001471704,2.5,84.16999817,-0.580300806,,0.201811357,0.563183525,-3.972066213,399,,-38,129,,185,-1.666261244,-26,77,-1.590786277,0.695044141,81.81818182,0.001322032,-1.794459147,,0.005338189,9,0.137975722,14.4578,0.017493679,0.000639817,0.001121877,-0.006926824,0.0020291,0.00235503,0.002472568,0.001150536,-0.008354387,-0.0025177,,-0.001471704,0.003121051,0.012754152,0.03557085,0.020555236,-0.000224039,0.004310921,0.03817424,0.035255022,0.029934781,0.028625084,-0.013147724,0.010521279,,-0.04771932,-0.057477982,-0.117899814,0.202835226,0.03967488,-0.028787513,0.004717064,0.06831768,0.051930338,0.066472278,0.052083829,-0.010085346,0.013429259,,-0.132907347,-0.14293335,-0.010579541,0.003740769,0.003380473,0.002340796,0.005636382,0.000186327,-0.002128121,0.007819898,0.007959752,0.007487742,-0.008212133,0.012072334,v2_layers_2026
7/3/23,57.12,71.5,Mixed / Neutral,0.7,3.98,7.83,6.49,5.69,3.92,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,neutral,neutral,1.425382574,open,0.001964226,-0.001487198,-0.011807433,-0.002996951,0.023434493,0.014286028,-0.037134705,0.065030724,0.242614776,0.001149145,-0.021136134,0,0,0,0.014286028,-0.037134705,0.065030724,0.242614776,0.001150536,442.9200134,443.7900085,443.2799988,444.0799866,442.6300049,0.600025256,0.326726979,32793400,-0.5906974,-2.527851046,13.56999969,-0.561158749,-0.001471704,2.5,84.16999817,-0.580300806,,0.201811357,0.563183525,-3.972066213,399,,-38,129,,185,-1.666261244,-26,77,-1.590786277,0.695044141,81.81818182,0.001322032,-1.794459147,,0.005338189,9,0.137975722,14.4578,0.017493679,0.000639817,0.001121877,-0.006926824,0.0020291,0.00235503,0.002472568,0.001150536,-0.008354387,-0.0025177,,-0.001471704,0.003121051,0.012754152,0.03557085,0.020555236,-0.000224039,0.004310921,0.03817424,0.035255022,0.029934781,0.028625084,-0.013147724,0.010521279,,-0.04771932,-0.057477982,-0.117899814,0.202835226,0.03967488,-0.028787513,0.004717064,0.06831768,0.051930338,0.066472278,0.052083829,-0.010085346,0.013429259,,-0.132907347,-0.14293335,-0.010579541,0.003740769,0.003380473,0.002340796,0.005636382,0.000186327,-0.002128121,0.007819898,0.007959752,0.007487742,-0.008212133,0.012072334,v2_layers_2026
7/5/23,51.3,62.5,Chop / Layer Divergence,0.4,3.85,7.86,5.96,3.46,3.92,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,bearish,neutral,1.120264079,close,0.002760746,-0.007830662,-0.007830662,0.006521752,0.027238073,0.01288559,-0.048608779,0.057906265,0.25164175,0.00264027,-0.017128148,0,0,0,0.01288559,-0.048608779,0.057906265,0.25164175,-0.001487198,441.9100037,443.1300049,443.7900085,443.8900146,441.8999939,0.236179055,0.449082827,58418400,-0.267647046,-1.120264079,14.18000031,0.719000616,0.044952146,2.329999924,87.76000214,-0.156088372,144.0800018,0.064577838,0.558690994,-3.979162048,401,,-38,128,,183,-1.781017058,-27,74,-1.796137324,0.852446003,81.81818182,-0.00277918,-1.862131143,,0.008961675,4,0.137975722,14.4578,-0.008558698,-0.003662074,-0.003530032,-0.003085223,-0.009965335,-2.70E-05,-0.004266378,-0.001487198,-0.009502363,0.019561412,-0.039210487,0.044952146,0.027380245,0.042651824,0.0012112,0.010553272,0.000844132,-0.002148277,0.01319807,0.017728094,0.013158804,0.015957061,-0.019967021,0.05432297,0.045194019,0.032023329,0.004257889,-0.039089014,0.214509842,0.014020736,-0.017729946,-0.003486218,0.02065704,0.044071634,0.039240239,0.035544006,-0.00862827,0.007482396,-0.089829444,-0.028767128,-0.078683027,0.018570084,-0.024645384,0.007656967,-0.005530936,-0.002064888,-0.005403337,-0.006167544,-0.001739094,0.00500128,0.011375701,-0.000531693,0.000407262,v2_layers_2026
7/5/23,59.1,60.4,Chop / Layer Divergence,0.4,3.97,7.75,7.77,5.37,3.92,0.75,1,0.71,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-2.527851046,open,0.002760746,-0.007830662,-0.007830662,0.006521752,0.027238073,0.01288559,-0.048608779,0.057906265,0.25164175,0.00264027,-0.017128148,0,0,0,0.01288559,-0.048608779,0.057906265,0.25164175,-0.001487198,441.9100037,443.1300049,443.7900085,443.8900146,441.8999939,0.236179055,0.449082827,58418400,-0.267647046,-1.120264079,14.18000031,0.719000616,0.044952146,2.329999924,87.76000214,-0.156088372,144.0800018,0.064577838,0.558690994,-3.979162048,401,,-38,128,,183,-1.781017058,-27,74,-1.796137324,0.852446003,81.81818182,-0.00277918,-1.862131143,,0.008961675,4,0.137975722,14.4578,-0.008558698,-0.003662074,-0.003530032,-0.003085223,-0.009965335,-2.70E-05,-0.004266378,-0.001487198,-0.009502363,0.019561412,-0.039210487,0.044952146,0.027380245,0.042651824,0.0012112,0.010553272,0.000844132,-0.002148277,0.01319807,0.017728094,0.013158804,0.015957061,-0.019967021,0.05432297,0.045194019,0.032023329,0.004257889,-0.039089014,0.214509842,0.014020736,-0.017729946,-0.003486218,0.02065704,0.044071634,0.039240239,0.035544006,-0.00862827,0.007482396,-0.089829444,-0.028767128,-0.078683027,0.018570084,-0.024645384,0.007656967,-0.005530936,-0.002064888,-0.005403337,-0.006167544,-0.001739094,0.00500128,0.011375701,-0.000531693,0.000407262,v2_layers_2026
7/6/23,42.69,53.5,Chop / Layer Divergence,0.1,3.84,7.88,4.59,1.25,3.17,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,bearish,bearish,-0.00312095,close,0.000546152,-0.002524714,0.00636853,0.022517386,0.028476525,0.016262553,-0.034117272,0.062821259,0.262975992,0.010553573,-0.005913674,0,0,0,0.016262553,-0.034117272,0.062821259,0.262975992,-0.007830662,439.4200134,439.6600037,443.1300049,440.1000061,437.0599976,0.710525523,0.691445326,80658300,0.000724567,0.00312095,15.43999958,2.568338401,0.088857493,2.080000877,95.30000305,0.732986751,148.4499969,0.057852589,0.55420944,-3.979162048,410,,-29,129,,180,-1.956072829,-28,70,-2.061649157,1.027211579,63.63636364,-0.000336984,-1.85350422,,0.005592088,0,0.137975722,21.9073,-0.019821224,-0.010443063,-0.0029802,-0.00726589,-0.016148132,-0.007615878,-0.008167646,-0.007830662,-0.014143015,-0.002939731,0.030330338,0.088857493,0.061175058,0.085916143,-0.022253628,0.001771863,0.000169217,-0.015084833,-0.008032106,0.008010048,0.006590578,0.007493272,-0.037930704,0.030710204,0.059675929,0.149664872,0.101886848,0.110852104,0.169411813,0.00922264,-0.026518073,-0.009930192,0.017819339,0.035390245,0.034278052,0.029407627,-0.020825174,0.006403306,-0.023226733,0.048200955,-0.021229004,0.11111119,-0.007272234,-0.0079028,-0.022494219,-0.0085723,-0.007493472,-0.002667854,-0.002546267,-0.005500238,-0.012147534,-0.007980565,-0.016111145,v2_layers_2026
7/6/23,51.3,62.5,Chop / Layer Divergence,0.4,3.85,7.86,5.96,3.46,3.92,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,bearish,neutral,1.120264079,open,0.000546152,-0.002524714,0.00636853,0.022517386,0.028476525,0.016262553,-0.034117272,0.062821259,0.262975992,0.010553573,-0.005913674,0,0,0,0.016262553,-0.034117272,0.062821259,0.262975992,-0.007830662,439.4200134,439.6600037,443.1300049,440.1000061,437.0599976,0.710525523,0.691445326,80658300,0.000724567,0.00312095,15.43999958,2.568338401,0.088857493,2.080000877,95.30000305,0.732986751,148.4499969,0.057852589,0.55420944,-3.979162048,410,,-29,129,,180,-1.956072829,-28,70,-2.061649157,1.027211579,63.63636364,-0.000336984,-1.85350422,,0.005592088,0,0.137975722,21.9073,-0.019821224,-0.010443063,-0.0029802,-0.00726589,-0.016148132,-0.007615878,-0.008167646,-0.007830662,-0.014143015,-0.002939731,0.030330338,0.088857493,0.061175058,0.085916143,-0.022253628,0.001771863,0.000169217,-0.015084833,-0.008032106,0.008010048,0.006590578,0.007493272,-0.037930704,0.030710204,0.059675929,0.149664872,0.101886848,0.110852104,0.169411813,0.00922264,-0.026518073,-0.009930192,0.017819339,0.035390245,0.034278052,0.029407627,-0.020825174,0.006403306,-0.023226733,0.048200955,-0.021229004,0.11111119,-0.007272234,-0.0079028,-0.022494219,-0.0085723,-0.007493472,-0.002667854,-0.002546267,-0.005500238,-0.012147534,-0.007980565,-0.016111145,v2_layers_2026
7/7/23,46.58,53.5,Chop / Layer Divergence,0.1,3.99,7.9,5.23,2.32,3.17,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,bearish,bearish,-0.293561231,close,-0.000182425,0.002531105,0.017033409,0.024467019,0.031079706,0.027727748,-0.032037369,0.066970759,0.267403997,0.012609734,-0.003397538,0,0,1,0.027727748,-0.032037369,0.066970759,0.267403997,-0.002524714,438.6300049,438.5499878,439.6600037,442.6400146,438.2999878,-0.88479334,0.989631051,86134200,0.068159661,0.293561231,14.82999992,1.394870881,-0.039507751,2.409999847,94.48999786,0.632722225,148.1300049,0.052241147,0.738142256,-3.979162048,408,,-25,128,,181,-1.876679377,-25,71,-1.973048856,1.204731436,54.54545455,0.005022253,-1.682571777,,0.009297509,5,0.137975722,21.9073,0.014474668,-0.005306188,0.007500997,0.000948762,0.010559186,-0.003320093,0.002497539,-0.002524714,-0.006019246,0.021880757,-0.002155555,-0.039507751,-0.015981774,-0.00849953,-0.009095262,-0.010933319,0.008752629,-0.011511185,-0.008960179,0.006679291,0.001280944,0.00100432,-0.026145037,0.045902151,0.070535594,0.095273262,0.070807414,0.108257043,0.152494859,0.003748042,-0.020291746,-0.01058415,0.002170306,0.032127139,0.029886952,0.024577691,-0.032421872,0.032293424,0.038706993,0.062320909,0.011737021,0.10205272,0.008691296,-0.003523219,0.021494559,0.001490735,0.002264986,-0.004361479,-0.013032396,-0.004740593,-0.007287131,-0.011645757,0.001241378,v2_layers_2026
7/7/23,42.69,53.5,Chop / Layer Divergence,0.1,3.84,7.88,4.59,1.25,3.17,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,bearish,bearish,-0.00312095,open,-0.000182425,0.002531105,0.017033409,0.024467019,0.031079706,0.027727748,-0.032037369,0.066970759,0.267403997,0.012609734,-0.003397538,0,0,1,0.027727748,-0.032037369,0.066970759,0.267403997,-0.002524714,438.6300049,438.5499878,439.6600037,442.6400146,438.2999878,-0.88479334,0.989631051,86134200,0.068159661,0.293561231,14.82999992,1.394870881,-0.039507751,2.409999847,94.48999786,0.632722225,148.1300049,0.052241147,0.738142256,-3.979162048,408,,-25,128,,181,-1.876679377,-25,71,-1.973048856,1.204731436,54.54545455,0.005022253,-1.682571777,,0.009297509,5,0.137975722,21.9073,0.014474668,-0.005306188,0.007500997,0.000948762,0.010559186,-0.003320093,0.002497539,-0.002524714,-0.006019246,0.021880757,-0.002155555,-0.039507751,-0.015981774,-0.00849953,-0.009095262,-0.010933319,0.008752629,-0.011511185,-0.008960179,0.006679291,0.001280944,0.00100432,-0.026145037,0.045902151,0.070535594,0.095273262,0.070807414,0.108257043,0.152494859,0.003748042,-0.020291746,-0.01058415,0.002170306,0.032127139,0.029886952,0.024577691,-0.032421872,0.032293424,0.038706993,0.062320909,0.011737021,0.10205272,0.008691296,-0.003523219,0.021494559,0.001490735,0.002264986,-0.004361479,-0.013032396,-0.004740593,-0.007287131,-0.011645757,0.001241378,v2_layers_2026
7/10/23,49.48,62.5,Chop / Layer Divergence,0.4,3.98,7.79,5.33,3.79,3.17,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,neutral,bearish,-0.974355638,close,0.003377633,0.00636853,0.022517386,0.025428724,0.033071029,0.020675059,-0.023017775,0.079470505,0.27671383,0.009621096,-0.005913674,0,0,1,0.020675059,-0.023017775,0.079470505,0.27671383,0.002531105,438.1799927,439.6600037,438.5499878,439.8399963,437.5899963,0.84000651,0.511759082,62443500,-0.225866847,-0.974355638,15.06999969,1.562012497,0.016183397,2.180000305,95.33000183,0.727133754,142.4900055,0.046468356,0.732600994,-3.979162048,413,,-26,129,,186,-1.545515537,-21,79,-1.400678977,1.293970962,63.63636364,0.00642393,-1.473161645,,0.00504831,7,0.137975722,21.9073,0.008061862,0.006371674,0.000783696,0.005010193,0.017107835,0.000327641,0.008955035,0.002531105,0.001312043,-0.004707632,-0.038074659,0.016183397,0.00058006,0.008889872,-0.003267181,-0.012418262,0.002860798,-0.011322745,0.003203881,-0.008283331,0.001403413,-0.008166385,-0.036234732,0.031313953,-0.003914698,0.108903571,0.076778995,0.147034065,0.132711538,0.00714765,-0.007604747,-0.000134745,0.00336461,0.05028375,0.031527512,0.030735005,-0.016554304,0.012826485,-0.00481902,0.081061704,0.006417772,0.134880974,-0.000246143,-0.002613463,0.007797961,0.00446566,0.014218476,0.002628333,-0.000272211,0.003439991,-0.004281982,0.00790701,0.003070227,v2_layers_2026
